Flt_No,Flt_Dt,AC_Reg,Dep_Stn,Arr_Stn,Pay_Max,Pay_Act,ZFW_Max,ZFW_Act,Take_Off_Fuel,TOW_Max,TOW_Act,Trip_Fuel,LW_Max,LW_Act,Pax_F,Pax_C,Pax_Y,Pax_Male,Pax_Female,Pax_Child,Pax_Infant,Pax_Load,Load_Comp,Bag_Load,Cargo_Load,Mail_Load,Engg_Load,Dry_Op_Wt,Cockpit_Crew,Cabin_Crew,Pad_F,Pad_C,Pad_Y,LDM_Dt,RMK,UndLoadBefLMC,ThruBagLoad,ThruCargoLoad,ThruMailLoad,Leg_No,Flt_No_Flt_Dt_Dep_Stn_Arr_Stn
9I0505,2019-04-01,VTAIW,BLR,COK,7201,3411,21000,17210,1900,23000,19110,725,22350,18385,0,0,42,27,14,1,0,3197,214,214,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050501/04/2019BLRCOK
9I0505,2019-04-01,VTAIW,COK,AGX,6401,4196,21000,17995,2800,23000,20795,800,22350,19995,0,0,46,31,14,1,1,3513,683,496,31,156,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050501/04/2019COKAGX
9I0505,2019-04-02,VTAIW,BLR,COK,7201,3816,21000,17615,1900,23000,19515,725,22350,18790,0,0,48,35,12,1,2,3580,236,230,6,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050502/04/2019BLRCOK
9I0505,2019-04-02,VTAIW,COK,AGX,6401,1855,21000,15654,2800,23000,18454,800,22350,17654,0,0,20,15,5,0,0,1500,355,125,160,70,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050502/04/2019COKAGX
9I0505,2019-04-03,VTAIW,BLR,COK,7201,3500,21000,17299,1900,23000,19199,725,22350,18474,0,0,43,31,11,1,1,3284,216,216,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050503/04/2019BLRCOK
9I0505,2019-04-03,VTAIW,COK,AGX,6401,3323,21000,17122,2800,23000,19922,800,22350,19122,0,0,37,24,11,2,0,2773,550,390,104,56,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050503/04/2019COKAGX
9I0505,2019-04-04,VTAIW,BLR,COK,7201,4284,21000,18083,2000,23000,20083,725,22350,19358,0,0,50,31,15,4,0,3590,694,694,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050504/04/2019BLRCOK
9I0505,2019-04-04,VTAIW,COK,AGX,6301,2995,21000,16794,2900,23000,19694,753,22350,18941,0,0,33,22,11,0,0,2475,520,317,122,81,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050504/04/2019COKAGX
9I0505,2019-04-05,VTAIW,BLR,COK,7201,3885,21000,17684,2000,23000,19684,725,22350,18959,0,0,51,29,18,4,3,3695,190,190,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050505/04/2019BLRCOK
9I0505,2019-04-05,VTAIW,COK,AGX,6201,2347,21000,16146,2900,22900,19046,753,22350,18293,0,0,26,18,8,0,1,1960,387,259,77,51,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050505/04/2019COKAGX
9I0505,2019-04-06,VTAIW,BLR,COK,7201,4947,21000,18746,1900,23000,20646,725,22350,19921,0,0,59,28,20,11,0,4136,811,811,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050506/04/2019BLRCOK
9I0505,2019-04-06,VTAIW,COK,AGX,6401,3905,21000,17704,2800,23000,20504,800,22350,19704,0,0,42,32,10,0,0,3232,673,552,56,65,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050506/04/2019COKAGX
9I0505,2019-04-07,VTAIW,BLR,COK,7201,3829,21000,17628,1900,23000,19528,725,22350,18803,0,0,47,30,16,1,2,3505,324,324,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050507/04/2019BLRCOK
9I0505,2019-04-07,VTAIW,COK,AGX,6401,2505,21000,16304,2800,23000,19104,800,22350,18304,0,0,28,21,7,0,0,2100,405,217,158,30,0,13799,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050507/04/2019COKAGX
9I0505,2019-04-08,VTAIV,BLR,COK,7209,5483,21000,19274,1900,23000,21174,725,22350,20449,0,0,68,50,14,4,0,4940,543,543,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050508/04/2019BLRCOK
9I0505,2019-04-08,VTAIV,COK,AGX,6409,4155,21000,17946,2800,23000,20746,753,22350,19993,0,0,48,30,16,2,0,3520,635,427,48,131,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050508/04/2019COKAGX
9I0505,2019-04-09,VTAIV,BLR,COK,7009,3618,21000,17409,1900,22700,19309,725,22350,18584,0,0,42,23,11,8,1,2840,778,778,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050509/04/2019BLRCOK
9I0505,2019-04-09,VTAIV,COK,AGX,6409,3524,21000,17315,2800,23000,20115,753,22350,19362,0,0,40,30,10,0,0,3000,524,329,127,43,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050509/04/2019COKAGX
9I0505,2019-04-10,VTAIV,BLR,COK,7124,4028,21000,17904,2000,23000,19904,725,22350,19179,0,0,50,30,18,2,1,3680,348,348,0,0,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050510/04/2019BLRCOK
9I0505,2019-04-10,VTAIV,COK,AGX,6224,4477,21000,18353,2900,23000,21253,753,22350,20500,0,0,53,37,15,1,1,3945,532,468,10,46,0,13876,3,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050510/04/2019COKAGX
9I0505,2019-04-11,VTAIV,BLR,COK,7124,5477,21000,19353,2000,23000,21353,725,22350,20628,0,0,65,40,15,10,1,4485,992,992,0,0,0,13876,3,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050511/04/2019BLRCOK
9I0505,2019-04-11,VTAIV,COK,AGX,6224,3440,21000,17316,2900,23000,20216,753,22350,19463,0,0,40,24,16,0,0,3000,440,338,49,53,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050511/04/2019COKAGX
9I0505,2019-04-12,VTAIV,BLR,COK,6724,5019,21000,18895,2000,22600,20895,725,22350,20170,0,0,64,45,16,3,1,4690,329,329,0,0,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050512/04/2019BLRCOK
9I0505,2019-04-12,VTAIV,COK,AGX,6224,4576,21000,18452,2900,23000,21352,753,22350,20599,0,0,54,30,21,3,0,3930,646,308,204,117,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050512/04/2019COKAGX
9I0505,2019-04-13,VTAIV,BLR,COK,7124,5938,21000,19814,2000,23000,21814,725,22350,21089,0,0,70,38,24,8,2,4950,988,988,0,0,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050513/04/2019BLRCOK
9I0505,2019-04-13,VTAIV,COK,AGX,6224,3810,21000,17686,2900,23000,20586,753,22350,19833,0,0,47,25,17,5,0,3325,485,386,64,35,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050513/04/2019COKAGX
9I0505,2019-04-14,VTAIV,BLR,COK,7209,4881,21000,18672,2000,23000,20672,725,22350,19947,0,0,59,36,21,2,1,4355,526,526,0,0,0,13791,2,2,0,0,6,1900-01-01 00:00:00,   ,,,,,,9I050514/04/2019BLRCOK
9I0505,2019-04-14,VTAIV,COK,AGX,6109,4491,21000,18282,2900,22800,21182,753,22350,20429,0,0,54,34,18,2,3,4000,491,324,0,38,0,13791,2,2,0,0,5,1900-01-01 00:00:00,   ,,,,,,9I050514/04/2019COKAGX
9I0505,2019-04-15,VTAIV,BLR,COK,7209,3961,21000,17752,2000,23000,19752,725,22350,19027,0,0,51,27,19,5,1,3635,326,326,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050515/04/2019BLRCOK
9I0505,2019-04-15,VTAIV,COK,AGX,6109,3197,21000,16988,2900,22800,19888,753,22350,19135,0,0,34,29,5,0,0,2550,647,293,167,110,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050515/04/2019COKAGX
9I0505,2019-04-16,VTAIV,BLR,COK,7209,5233,21000,19024,2000,23000,21024,725,22350,20299,0,0,64,44,18,2,2,4740,493,493,0,0,0,13791,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050516/04/2019BLRCOK
9I0505,2019-04-16,VTAIV,COK,AGX,6209,3237,21000,17028,2800,22800,19828,753,22350,19075,0,0,38,17,18,3,0,2730,507,290,186,17,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050516/04/2019COKAGX
9I0505,2019-04-17,VTAIV,BLR,COK,7209,4809,21000,18600,2000,23000,20600,725,22350,19875,0,0,60,32,25,3,1,4390,419,419,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050517/04/2019BLRCOK
9I0505,2019-04-17,VTAIV,COK,AGX,6309,5176,21000,18967,2700,22800,21667,753,22350,20914,0,0,61,35,22,4,0,4415,761,404,209,79,0,13791,2,2,0,0,5,1900-01-01 00:00:00,   ,,,,,,9I050517/04/2019COKAGX
9I0505,2019-04-18,VTAIV,BLR,COK,7209,4788,21000,18579,2000,23000,20579,725,22350,19854,0,0,56,36,17,3,0,4080,708,708,0,0,0,13791,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050518/04/2019BLRCOK
9I0505,2019-04-18,VTAIV,COK,AGX,6209,4239,21000,18030,2700,22700,20730,753,22350,19977,0,0,49,28,18,3,2,3575,664,428,193,43,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050518/04/2019COKAGX
9I0505,2019-04-19,VTAIV,BLR,COK,7209,4679,21000,18470,2000,23000,20470,861,22350,19609,0,0,57,36,17,4,0,4115,564,564,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050519/04/2019BLRCOK
9I0505,2019-04-19,VTAIV,COK,AGX,6409,4402,21000,18193,2800,23000,20993,867,22350,20126,0,0,51,32,17,2,1,3755,647,400,101,56,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050519/04/2019COKAGX
9I0505,2019-04-20,VTAIT,BLR,COK,7233,4599,21000,18366,2000,23000,20366,725,22350,19641,0,0,58,41,16,1,0,4310,289,275,14,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050520/04/2019BLRCOK
9I0505,2019-04-20,VTAIT,COK,AGX,6433,4094,21000,17861,2800,23000,20661,753,22350,19908,0,0,46,30,15,1,1,3420,674,391,232,0,0,13767,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050520/04/2019COKAGX
9I0505,2019-04-21,VTAIT,BLR,COK,7233,4078,21000,17845,2000,23000,19845,725,22350,19120,0,0,50,33,17,0,1,3760,318,318,0,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050521/04/2019BLRCOK
9I0505,2019-04-21,VTAIT,COK,AGX,6433,4094,21000,17861,2800,23000,20661,753,22350,19908,0,0,49,33,14,2,1,3605,489,382,70,37,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050521/04/2019COKAGX
9I0505,2019-04-22,VTAIT,COK,AGX,6433,4991,21000,18758,2800,23000,21558,753,22350,20805,0,0,56,40,12,4,1,4050,941,520,350,36,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050522/04/2019COKAGX
9I0505,2019-04-23,     ,BLR,COK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,XXD,,,,,,9I050523/04/2019BLRCOK
9I0505,2019-04-24,VTAIT,BLR,COK,7233,5052,21000,18819,1800,23000,20619,725,22350,19894,0,0,62,42,20,0,0,4650,402,402,0,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050524/04/2019BLRCOK
9I0505,2019-04-24,VTAIT,COK,AGX,6433,4701,21000,18468,2800,23000,21268,800,22350,20468,0,0,54,44,9,1,1,4020,681,521,51,41,0,13767,2,2,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I050524/04/2019COKAGX
9I0505,2019-04-25,VTAIT,BLR,COK,7233,4785,21000,18552,2000,23000,20552,725,22350,19827,0,0,57,38,15,4,0,4241,544,544,0,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050525/04/2019BLRCOK
9I0505,2019-04-25,VTAIT,COK,AGX,6433,4938,21000,18705,2800,23000,21505,753,22350,20752,0,0,56,38,15,3,1,4211,727,485,158,38,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050525/04/2019COKAGX
9I0505,2019-04-26,VTAIT,BLR,COK,7233,4545,21000,18312,2000,23000,20312,725,22350,19587,0,0,56,41,11,4,0,4164,381,381,0,0,0,13767,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050526/04/2019BLRCOK
9I0505,2019-04-26,VTAIT,COK,AGX,6433,4871,21000,18638,2800,23000,21438,753,22350,20685,0,0,57,26,30,1,1,4360,511,388,90,33,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050526/04/2019COKAGX
9I0505,2019-04-27,VTAIT,BLR,COK,7233,4653,21000,18420,2000,23000,20420,725,22350,19695,0,0,58,33,17,8,1,4180,473,473,0,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050527/04/2019BLRCOK
9I0505,2019-04-28,VTAIT,BLR,COK,7233,3816,21000,17583,2000,23000,19583,725,22350,18858,0,0,49,31,15,3,1,3565,251,251,0,0,0,13767,2,2,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I050528/04/2019BLRCOK
9I0505,2019-04-28,VTAIT,COK,AGX,6433,5561,21000,19328,2800,23000,22128,753,22350,21375,0,0,65,42,22,1,1,4845,716,505,165,22,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050528/04/2019COKAGX
9I0505,2019-04-29,VTRKF,BLR,COK,7189,3758,21000,17569,2000,23000,19569,725,22350,18844,0,0,49,32,13,4,0,3515,243,243,0,0,0,13811,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050529/04/2019BLRCOK
9I0505,2019-04-29,VTRKF,COK,AGX,6389,4495,21000,18306,2800,23000,21106,753,22350,20353,0,0,51,37,12,2,2,3765,730,521,63,116,0,13811,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050529/04/2019COKAGX
9I0505,2019-04-30,VTRKF,BLR,COK,7189,4684,21000,18495,2000,23000,20495,725,22350,19770,0,0,58,33,20,5,3,4180,504,504,0,0,0,13811,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050530/04/2019BLRCOK
9I0505,2019-04-30,VTRKF,COK,AGX,6389,4365,21000,18176,2800,23000,20976,753,22350,20223,0,0,49,26,21,2,1,3605,760,532,132,96,0,13811,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050530/04/2019COKAGX
9I0506,2019-04-01,VTAIW,AGX,COK,4901,1750,21000,15549,2100,20800,17649,800,22350,16849,0,0,20,15,4,1,0,1460,290,290,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050601/04/2019AGXCOK
9I0506,2019-04-01,VTAIW,COK,BLR,6901,3974,21000,17773,2300,23000,20073,750,22350,19323,0,0,45,32,10,3,0,3255,719,719,0,0,0,13799,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050601/04/2019COKBLR
9I0506,2019-04-02,VTAIW,AGX,COK,4901,1334,21000,15133,2100,20800,17233,800,22350,16433,0,0,17,13,2,2,1,1245,89,80,0,9,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050602/04/2019AGXCOK
9I0506,2019-04-02,VTAIW,COK,BLR,7001,4072,21000,17871,2200,23000,20071,740,22350,19331,0,0,50,31,15,4,0,3700,372,372,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050602/04/2019COKBLR
9I0506,2019-04-03,VTAIW,AGX,COK,4951,2429,21000,16228,2050,20800,18278,800,22350,17478,0,0,30,16,12,2,0,2170,259,251,0,8,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050603/04/2019AGXCOK
9I0506,2019-04-03,VTAIW,COK,BLR,7001,4497,21000,18296,2200,23000,20496,740,22350,19756,0,0,51,36,14,1,1,3795,702,676,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050603/04/2019COKBLR
9I0506,2019-04-04,VTAIW,AGX,COK,4984,1702,21000,15501,2200,20983,17701,719,22350,16982,0,0,21,12,6,3,0,1506,196,175,8,13,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050604/04/2019AGXCOK
9I0506,2019-04-04,VTAIW,COK,BLR,7001,3785,21000,17584,2200,23000,19784,957,22350,18827,0,0,45,29,15,1,0,3422,363,357,0,0,0,13799,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050604/04/2019COKBLR
9I0506,2019-04-05,VTAIW,AGX,COK,5084,1209,21000,15008,2100,20983,17108,719,22350,16389,0,0,14,12,2,0,0,1078,131,127,0,4,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050605/04/2019AGXCOK
9I0506,2019-04-05,VTAIW,COK,BLR,6901,3825,21000,17624,2300,23000,19924,957,22350,18967,0,0,45,28,11,6,1,3253,572,525,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050605/04/2019COKBLR
9I0506,2019-04-06,VTAIW,AGX,COK,4951,1234,21000,15033,2050,20800,17083,800,22350,16283,0,0,14,9,5,0,0,1078,156,148,0,8,0,13799,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050606/04/2019AGXCOK
9I0506,2019-04-06,VTAIW,COK,BLR,6901,3819,21000,17618,2300,23000,19918,740,22350,19178,0,0,46,32,14,0,1,3550,269,269,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050606/04/2019COKBLR
9I0506,2019-04-07,VTAIW,AGX,COK,4951,2016,21000,15815,2050,20800,17865,800,22350,17065,0,0,24,19,4,1,0,1760,256,251,0,5,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050607/04/2019AGXCOK
9I0506,2019-04-07,VTAIW,COK,BLR,5901,4629,21000,18428,2300,22000,20728,800,22350,19928,0,0,57,34,20,3,1,4165,464,464,0,0,0,13799,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050607/04/2019COKBLR
9I0506,2019-04-08,VTAIV,AGX,COK,5192,1366,21000,15157,2000,20983,17157,719,22350,16438,0,0,17,15,2,0,0,1275,91,91,0,0,0,13791,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050608/04/2019AGXCOK
9I0506,2019-04-08,VTAIV,COK,BLR,6809,5429,21000,19220,2400,23000,21620,957,22350,20663,0,0,64,41,20,3,1,4690,739,739,0,0,0,13791,2,2,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I050608/04/2019COKBLR
9I0506,2019-04-09,VTAIV,AGX,COK,5192,884,21000,14675,2000,20983,16675,719,22350,15956,0,0,10,10,0,0,0,770,114,91,0,23,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050609/04/2019AGXCOK
9I0506,2019-04-09,VTAIV,COK,BLR,6809,4863,21000,18654,2400,23000,21054,957,22350,20097,0,0,58,35,21,2,0,4390,473,464,9,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050609/04/2019COKBLR
9I0506,2019-04-10,VTAIV,AGX,COK,4900,584,21000,14460,2170,20946,16630,719,22350,15911,0,0,7,5,2,0,0,525,59,30,0,29,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050610/04/2019AGXCOK
9I0506,2019-04-10,VTAIV,COK,BLR,6824,4375,21000,18251,2300,23000,20551,957,22350,19594,0,0,54,39,11,4,1,3900,475,475,0,0,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050610/04/2019COKBLR
9I0506,2019-04-11,VTAIV,AGX,COK,3274,2333,21000,16209,2150,19300,18359,719,22350,17640,0,0,27,19,8,0,0,2079,254,207,41,6,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050611/04/2019AGXCOK
9I0506,2019-04-11,VTAIV,COK,BLR,6824,4565,21000,18441,2300,23000,20741,957,22350,19784,0,0,54,34,19,1,3,4149,416,416,0,0,0,13876,3,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050611/04/2019COKBLR
9I0506,2019-04-12,VTAIV,AGX,COK,5218,3205,21000,17081,2100,21194,19181,719,22350,18462,0,0,40,33,6,1,0,2960,245,245,0,0,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050612/04/2019AGXCOK
9I0506,2019-04-12,VTAIV,COK,BLR,6824,4079,21000,17955,2300,23000,20255,957,22350,19298,0,0,53,34,13,6,0,3735,344,344,0,0,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050612/04/2019COKBLR
9I0506,2019-04-13,VTAIV,AGX,COK,5024,4452,21000,18328,2100,21000,20428,719,22350,19709,0,0,54,35,16,3,3,3960,492,468,0,24,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050613/04/2019AGXCOK
9I0506,2019-04-13,VTAIV,COK,BLR,6824,4262,21000,18138,2300,23000,20438,956,22350,19482,0,0,53,36,15,2,0,3895,367,352,0,0,0,13876,3,2,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I050613/04/2019COKBLR
9I0506,2019-04-14,VTAIV,AGX,COK,5055,4199,21000,17990,2100,20946,20090,719,22350,19371,0,0,51,31,16,4,0,3779,420,397,0,23,0,13791,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050614/04/2019AGXCOK
9I0506,2019-04-14,VTAIV,COK,BLR,6809,4477,21000,18268,2400,23000,20668,957,22350,19711,0,0,54,34,16,4,3,4036,441,441,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050614/04/2019COKBLR
9I0506,2019-04-15,VTAIV,AGX,COK,5055,4225,21000,18016,2100,20946,20116,719,22350,19397,0,0,50,37,12,1,2,3730,495,495,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050615/04/2019AGXCOK
9I0506,2019-04-15,VTAIV,COK,BLR,6809,5008,21000,18799,2400,23000,21199,957,22350,20242,0,0,58,37,21,0,2,4370,638,623,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050615/04/2019COKBLR
9I0506,2019-04-16,VTAIV,AGX,COK,5118,4534,21000,18325,2000,20909,20325,719,22350,19606,0,0,56,35,16,5,0,4127,407,403,0,4,0,13791,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050616/04/2019AGXCOK
9I0506,2019-04-16,VTAIV,COK,BLR,6809,4951,21000,18742,2400,23000,21142,957,22350,20185,0,0,59,32,26,1,3,4534,417,417,0,0,0,13791,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050616/04/2019COKBLR
9I0506,2019-04-17,VTAIV,AGX,COK,7109,4787,21000,18578,2100,23000,20678,719,22350,19959,0,0,60,38,18,4,2,4360,427,427,0,0,0,13791,2,2,0,0,4,1900-01-01 00:00:00,   ,,,,,,9I050617/04/2019AGXCOK
9I0506,2019-04-17,VTAIV,COK,BLR,6809,4023,21000,17814,2400,23000,20214,957,22350,19257,0,0,48,34,12,2,1,3632,391,374,0,0,0,13791,2,2,0,0,4,1900-01-01 00:00:00,   ,,,,,,9I050617/04/2019COKBLR
9I0506,2019-04-18,VTAIV,AGX,COK,3967,3967,21000,17758,1850,19608,19608,719,22350,18889,0,0,50,42,6,2,0,3670,297,297,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050618/04/2019AGXCOK
9I0506,2019-04-18,VTAIV,COK,BLR,6809,4515,21000,18306,2400,23000,20706,957,22350,19749,0,0,55,35,16,4,0,4075,440,392,0,0,0,13791,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050618/04/2019COKBLR
9I0506,2019-04-19,VTAIV,AGX,COK,5009,4954,21000,18745,2000,20800,20745,794,22350,19951,0,0,59,47,12,0,1,4553,401,396,0,5,0,13791,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050619/04/2019AGXCOK
9I0506,2019-04-19,VTAIV,COK,BLR,7009,4007,21000,17798,2200,23000,19998,712,22350,19286,0,0,49,30,15,4,1,3623,384,317,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050619/04/2019COKBLR
9I0506,2019-04-20,VTAIT,AGX,COK,5433,4673,21000,18440,2000,21200,20440,719,22350,19721,0,0,57,28,26,3,1,4165,508,499,0,9,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050620/04/2019AGXCOK
9I0506,2019-04-20,VTAIT,COK,BLR,6933,4475,21000,18242,2300,23000,20542,957,22350,19585,0,0,54,27,25,2,1,4088,387,379,0,0,0,13767,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050620/04/2019COKBLR
9I0506,2019-04-21,VTAIT,AGX,COK,5433,4228,21000,17995,2000,21200,19995,719,22350,19276,0,0,52,30,21,1,0,3860,368,366,0,2,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050621/04/2019AGXCOK
9I0506,2019-04-21,VTAIT,COK,BLR,6933,4475,21000,18242,2300,23000,20542,957,22350,19585,0,0,56,33,20,3,0,4080,395,327,0,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050621/04/2019COKBLR
9I0506,2019-04-22,VTAIT,AGX,COK,5463,4138,21000,17905,2000,21230,19905,719,22350,19186,0,0,53,31,16,6,0,3735,403,394,0,9,0,13767,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I050622/04/2019AGXCOK
9I0506,2019-04-23,VTAIT,AGX,COK,5427,4373,21000,18140,2000,21194,20140,719,22350,19421,0,0,55,32,20,3,0,4005,368,368,0,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050623/04/2019AGXCOK
9I0506,2019-04-23,VTAIT,COK,BLR,6733,5302,21000,19069,2500,23000,21569,957,22350,20612,0,0,64,38,23,3,0,4680,622,545,0,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050623/04/2019COKBLR
9I0506,2019-04-24,VTAIT,AGX,COK,5427,4573,21000,18340,2000,21194,20340,800,22350,19540,0,0,54,27,26,1,2,4141,432,432,0,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I050624/04/2019AGXCOK
9I0506,2019-04-24,VTAIT,COK,BLR,6933,5224,21000,18991,2300,23000,21291,957,22350,20334,0,0,63,41,16,6,4,4669,555,530,0,0,0,13767,2,2,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I050624/04/2019COKBLR
