Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0010,2019-06-19,VTPPG,DEL,AMD,10542.0,11943.0,71500.0,59905.0,10800.0,72106.0,70705.0,3559.0,75500.0,67146.0,0,0,113,83,26,4,1,8325.0,2217.0,2127.0,90.0,0.0,0.0,49363.0,2.0,5.0,0,0,1,D
AI0010,2019-06-20,VTEXE,DEL,AMD,14487.0,16639.0,62500.0,57050.0,9150.0,68352.0,66200.0,3174.0,66000.0,63026.0,0,0,159,126,28,5,3,11755.0,2732.0,2619.0,113.0,0.0,0.0,42563.0,2.0,5.0,0,0,1,D
AI0010,2019-06-21,VTEXE,DEL,AMD,10896.0,12688.0,62500.0,53364.0,7250.0,62406.0,60614.0,2938.0,66000.0,57676.0,0,0,118,76,37,5,2,8670.0,2226.0,2226.0,0.0,0.0,0.0,42468.0,2.0,4.0,0,0,1,D
AI0010,2019-06-22,VTEXD,DEL,AMD,14364.0,18682.0,62500.0,56870.0,7550.0,68738.0,64420.0,3194.0,66000.0,61226.0,0,0,154,104,42,8,1,11240.0,3124.0,3012.0,112.0,0.0,0.0,42506.0,2.0,5.0,0,0,0,D
AI0010,2019-06-23,VTEXB,DEL,AMD,16628.0,18498.0,62500.0,59040.0,7850.0,68760.0,66890.0,3197.0,66000.0,63693.0,0,0,176,138,35,3,0,13080.0,3548.0,2529.0,1019.0,0.0,0.0,42412.0,2.0,5.0,0,0,0,D
AI0010,2019-06-24,VTEXB,DEL,AMD,9951.0,12801.0,62500.0,52268.0,7450.0,62568.0,59718.0,3068.0,66000.0,56650.0,0,0,104,67,34,3,0,7680.0,2271.0,2215.0,56.0,0.0,0.0,42317.0,2.0,4.0,0,0,0,D
AI0010,2019-06-25,VTEXB,DEL,AMD,7829.0,17018.0,62500.0,50241.0,9350.0,68780.0,59591.0,3191.0,66000.0,56400.0,0,0,85,64,20,1,0,6335.0,1494.0,1479.0,15.0,0.0,0.0,42412.0,2.0,5.0,0,0,5,D
AI0010,2019-06-26,VTEXD,DEL,AMD,9862.0,11717.0,62500.0,52273.0,7550.0,61678.0,59823.0,2935.0,66000.0,56888.0,0,0,96,72,20,4,3,7070.0,2792.0,,,,,42411.0,2.0,4.0,0,0,0,D
AI0010,2019-06-27,VTPPT,DEL,AMD,11297.0,13497.0,71500.0,60469.0,9300.0,71969.0,69769.0,3592.0,75500.0,66177.0,0,1,114,83,28,4,1,8475.0,2822.0,,,,,49172.0,2.0,5.0,0,0,0,D
AI0010,2019-06-28,VTEXE,DEL,AMD,8103.0,8254.0,62500.0,50571.0,7350.0,58072.0,57921.0,2816.0,66000.0,55105.0,0,0,82,58,21,3,0,6030.0,2073.0,,,,,42468.0,2.0,4.0,0,0,0,D
