Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0966,2019-04-15,VTESO,JED,HYD,43076.0,64378.0,251743.0,230441.0,66000.0,332393.0,296441.0,46630.0,285763.0,249811.0,0,0,4,1,3,0,0,26943.0,8687.0,13717.0,0.0,0.0,0.0,187365.0,2.0,12.0,0,0,0,I
AI0974,2019-04-16,,MCT,DEL,,,,,,,,,,,0,8,169,171,5,1,1,,,,,,,,,,0,0,0,I
AI0974,2019-04-16,VTPPJ,MCT,DEL,18146.0,20563.0,71500.0,67425.0,16000.0,85842.0,83425.0,10342.0,75500.0,73083.0,0,0,0,0,0,0,0,13245.0,4901.0,4458.0,93.0,0.0,0.0,49279.0,2.0,5.0,0,0,0,I
AI0978,2019-04-17,,MCT,HYD,,,,,,,,,,,0,0,114,90,23,1,0,,,,,,,,,,0,0,0,I
AI0978,2019-04-17,VTCIF,MCT,HYD,14891.0,17248.0,64300.0,59895.0,12300.0,79000.0,72195.0,7152.0,67400.0,65043.0,0,0,0,0,0,0,0,11020.0,3388.0,3598.0,0.0,0.0,0.0,45004.0,2.0,6.0,0,0,0,I
AI0984,2019-04-16,,DXB,BOM,,,,,,,,,,,0,10,162,136,32,4,2,,,,,,,,,,0,0,0,I
AI0984,2019-04-16,VTPPA,DXB,BOM,17305.0,18762.0,71500.0,66753.0,15790.0,84000.0,82543.0,8565.0,75500.0,73978.0,0,0,0,0,0,0,0,12760.0,4545.0,4251.0,94.0,0.0,0.0,49448.0,2.0,5.0,0,0,0,I
AI0984,2019-04-17,,DXB,BOM,,,,,,,,,,,0,12,163,137,32,6,2,,,,,,,,,,0,0,3,I
AI0984,2019-04-17,VTPPG,DXB,BOM,17230.0,18847.0,71500.0,66593.0,15790.0,84000.0,82383.0,8618.0,75500.0,73765.0,0,0,0,0,0,0,0,12905.0,4325.0,3921.0,304.0,0.0,0.0,49363.0,2.0,5.0,0,0,0,I
AI0984,2019-04-25,,DXB,BOM,,,,,,,,,,,0,6,162,134,31,3,0,,,,,,,,,,0,0,2,I
AI0984,2019-04-25,VTPPJ,DXB,BOM,16822.0,18858.0,71500.0,66196.0,16000.0,84232.0,82196.0,8846.0,75500.0,73350.0,0,0,0,0,0,0,0,12480.0,4342.0,3852.0,270.0,0.0,0.0,49374.0,2.0,6.0,0,0,0,I
AI0985,2019-04-08,,BOM,MCT,,,,,,,,,,,0,4,103,89,12,6,1,,,,,,,,,,0,0,0,D
AI0985,2019-04-08,VTCIO,BOM,MCT,17186.0,18817.0,64300.0,62091.0,9250.0,72972.0,71341.0,5612.0,67400.0,65729.0,0,0,0,0,0,0,0,10916.0,6270.0,2286.0,3982.0,2.0,0.0,44905.0,2.0,6.0,0,0,0,D
AI0985,2019-04-17,,BOM,MCT,,,,,,,,,,,0,3,142,115,23,7,2,,,,,,,,,,0,0,0,D
AI0985,2019-04-17,VTPPD,BOM,MCT,15779.0,17978.0,71500.0,65158.0,13300.0,80657.0,78458.0,8163.0,75500.0,70295.0,0,0,0,0,0,0,0,12190.0,3589.0,2694.0,852.0,43.0,0.0,49379.0,2.0,5.0,0,0,0,D
AI0992,2019-04-19,,JED,DEL,,,,,,,,,,,0,4,284,253,34,1,4,,,,,,,,,,0,0,0,I
AI0992,2019-04-19,VTESO,JED,DEL,48265.0,64378.0,251743.0,235630.0,76000.0,340503.0,311630.0,54740.0,285763.0,256890.0,0,0,0,0,0,0,0,26802.0,18301.0,13040.0,5003.0,0.0,0.0,187365.0,2.0,12.0,0,0,0,I
AI0994,2019-04-16,,DXB,GOI,,,,,,,,,,,0,11,115,86,35,5,1,,,,,,,,,,0,0,0,I
AI0994,2019-04-16,VTCIF,DXB,GOI,16591.0,17286.0,64300.0,61405.0,11300.0,73400.0,72705.0,6000.0,67400.0,66705.0,0,0,0,0,0,0,0,12376.0,3230.0,3957.0,0.0,0.0,0.0,44814.0,2.0,4.0,0,0,0,I
AI9611,2019-04-20,,IXJ,BUP,,,,,,,,,,,0,0,41,31,9,1,0,,,,,,,,,,0,0,0,D
AI9611,2019-04-20,VTAIZ,IXJ,BUP,3395.0,6368.0,21000.0,17327.0,2700.0,23000.0,20027.0,739.0,22350.0,19288.0,0,0,0,0,0,0,0,3120.0,275.0,275.0,0.0,0.0,0.0,13932.0,2.0,3.0,0,0,0,D
AI9614,2019-04-20,,IXJ,DEL,,,,,,,,,,,0,0,65,44,19,2,1,,,,,,,,,,0,0,9,D
AI9614,2019-04-20,VTAIZ,IXJ,DEL,5484.0,6068.0,21000.0,19416.0,3000.0,23000.0,22416.0,1160.0,22350.0,21256.0,0,0,0,0,0,0,0,4941.0,543.0,543.0,0.0,0.0,0.0,13932.0,2.0,3.0,0,0,0,D
AI9720,2019-04-02,,IXR,CCU,,,,,,,,,,,0,0,52,49,3,0,0,,,,,,,,,,0,0,0,D
AI9720,2019-04-02,VTRKG,IXR,CCU,4203.0,6591.0,21000.0,18012.0,2600.0,23000.0,20612.0,823.0,22350.0,19789.0,0,0,0,0,0,0,0,4004.0,199.0,199.0,0.0,0.0,0.0,13809.0,2.0,2.0,0,0,0,D
AI9732,2019-04-11,,GAU,CCU,,,,,,,,,,,0,0,42,33,9,0,0,,,,,,,,,,0,0,0,D
AI9732,2019-04-11,VTRKG,GAU,CCU,4411.0,6106.0,21000.0,18305.0,3000.0,23000.0,21305.0,1184.0,22350.0,20121.0,0,0,0,0,0,0,0,4050.0,361.0,361.0,0.0,0.0,0.0,13894.0,2.0,3.0,0,0,0,D
IX0322,2019-04-15,,RUH,CCJ,,,,,,,,,,,0,0,1,0,1,0,0,,,,,,,,,,0,0,0,I
IX0322,2019-04-15,VTAXH,RUH,CCJ,12955.0,18267.0,62731.0,56988.0,14700.0,77000.0,71688.0,10640.0,66360.0,61048.0,0,0,114,90,19,5,2,8690.0,4265.0,2916.0,1249.0,0.0,0.0,44033.0,2.0,4.0,0,0,0,I
IX0322,2019-04-17,,RUH,CCJ,,,,,,,,,,,0,0,1,1,0,0,0,,,,,,,,,,0,0,0,I
IX0322,2019-04-17,VTAXH,RUH,CCJ,14390.0,18698.0,62731.0,58423.0,14200.0,77260.0,72623.0,10900.0,66360.0,61723.0,0,0,131,105,18,8,3,9898.0,4492.0,3598.0,794.0,0.0,0.0,44033.0,2.0,4.0,0,0,0,I
IX0343,2019-04-01,,CCJ,DXB,,,,,,,,,,,0,0,181,89,45,47,4,,,,,,,,,,0,0,0,D
IX0343,2019-04-01,VTGHK,CCJ,DXB,18300.0,19259.0,62731.0,61772.0,13000.0,76400.0,74772.0,10040.0,66360.0,64732.0,0,0,0,0,0,0,0,12871.0,5429.0,2832.0,2380.0,0.0,0.0,43472.0,2.0,4.0,0,0,0,D
IX0540,2019-04-13,,DXB,TRV,,,,,,,,,,,0,0,1,0,1,0,0,,,,,,,,,,0,0,0,I
IX0540,2019-04-13,VTAXZ,DXB,TRV,15772.0,17444.0,62731.0,59048.0,15700.0,76420.0,74748.0,10060.0,66360.0,64688.0,0,0,158,139,15,4,0,12095.0,3677.0,3527.0,0.0,0.0,0.0,43276.0,2.0,4.0,0,0,0,I
IX0540,2019-04-17,,DXB,TRV,,,,,,,,,,,0,0,1,1,0,0,0,,,,,,,,,,0,0,0,I
IX0540,2019-04-17,VTAYC,DXB,TRV,17946.0,19029.0,62731.0,61217.0,13740.0,76040.0,74957.0,9680.0,66360.0,65277.0,0,0,181,152,17,12,1,13580.0,4366.0,4216.0,0.0,0.0,0.0,43271.0,2.0,4.0,0,0,0,I
IX0814,2019-04-15,,DXB,IXE,,,,,,,,,,,0,0,1,1,0,0,0,,,,,,,,,,0,0,0,I
IX0814,2019-04-15,VTAXR,DXB,IXE,18056.0,18169.0,62731.0,61447.0,12600.0,74160.0,74047.0,7800.0,66360.0,66247.0,0,0,181,144,26,11,6,13667.0,4389.0,4239.0,0.0,0.0,0.0,43391.0,3.0,4.0,0,0,0,I
IX0816,2019-04-16,,AUH,IXE,,,,,,,,,,,0,0,160,133,16,11,0,,,,,,,,,,0,0,0,I
IX0816,2019-04-16,VTAXR,AUH,IXE,15889.0,18514.0,62731.0,59175.0,12500.0,74300.0,71675.0,7940.0,66360.0,63735.0,0,0,0,0,0,0,0,11990.0,3899.0,3899.0,0.0,0.0,0.0,43286.0,2.0,4.0,0,0,0,I
IX0886,2019-04-15,,DMM,IXE,,,,,,,,,,,0,0,1,1,0,0,0,,,,,,,,,,0,0,0,I
IX0886,2019-04-15,VTAXJ,DMM,IXE,16406.0,18380.0,62731.0,59896.0,13940.0,75810.0,73836.0,9450.0,66360.0,64386.0,0,0,152,113,27,12,5,11387.0,5019.0,4769.0,250.0,0.0,0.0,43490.0,2.0,4.0,0,0,0,I
IX1922,2019-04-15,,DXB,ATQ,,,,,,,,,,,0,0,1,1,0,0,0,,,,,,,,,,0,0,0,I
IX1922,2019-04-15,VTGHE,DXB,ATQ,12564.0,17793.0,62731.0,55801.0,15000.0,76030.0,70801.0,9670.0,66360.0,61131.0,0,0,131,114,13,4,1,10026.0,2538.0,2388.0,0.0,0.0,0.0,43237.0,2.0,4.0,0,0,0,I
