Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0050,2019-04-15,,BOM,HYD,,,,,,,,,,,0,6,112,90,28,0,2,,,1001.0,,,,,,,0,0,0,D
AI0050,2019-04-27,,BOM,HYD,,,,,,,,,,,0,0,87,69,16,2,0,,,633.0,,,,,,,0,0,0,D
AI0050,2019-04-28,,BOM,HYD,,,,,,,,,,,0,3,54,35,20,2,2,,,763.0,,,,,,,0,0,0,D
AI0050,2019-04-30,,BOM,HYD,,,,,,,,,,,0,1,88,67,17,5,0,,,924.0,,,,,,,0,1,0,D
AI0051,2019-04-13,,HYD,BOM,,,,,,,,,,,0,5,145,128,20,2,4,,,2909.0,,,,,,,0,0,0,D
AI0054,2019-04-14,,BOM,COK,,,,,,,,,,,0,6,116,83,37,2,2,,,1492.0,,,,,,,0,4,4,D
AI0054,2019-04-27,,BOM,COK,,,,,,,,,,,0,5,113,69,43,6,3,,,1336.0,,,,,,,0,0,2,D
AI0055,2019-04-03,,COK,BOM,,,,,,,,,,,0,3,121,99,22,3,2,,,1565.0,,,,,,,0,1,6,D
AI0055,2019-04-04,,COK,BOM,,,,,,,,,,,0,0,148,114,30,4,0,,,2508.0,,,,,,,0,0,1,D
AI0055,2019-04-11,,COK,BOM,,,,,,,,,,,0,10,150,113,42,5,0,,,1984.0,,,,,,,0,0,4,D
AI0055,2019-04-28,,COK,BOM,,,,,,,,,,,0,4,122,93,31,2,2,,,2086.0,,,,,,,0,1,4,D
AI0075,2019-04-11,,DEL,BBI,,,,,,,,,,,0,4,119,93,26,4,2,,,1273.0,,,,,,,0,0,1,D
AI0075,2019-04-21,,DEL,BBI,,,,,,,,,,,0,1,134,86,44,5,2,,,2114.0,,,,,,,0,0,1,D
AI0075,2019-04-22,,DEL,BBI,,,,,,,,,,,0,0,85,56,25,4,3,,,936.0,,,,,,,0,0,0,D
AI0077,2019-04-04,,DEL,BBI,,,,,,,,,,,0,4,117,83,29,9,2,,,2149.0,,,,,,,0,0,1,D
AI0077,2019-04-20,,DEL,BBI,,,,,,,,,,,0,3,90,59,30,4,1,,,1410.0,,,,,,,0,0,0,D
AI0077,2019-04-21,,DEL,BBI,,,,,,,,,,,0,1,122,94,21,8,0,,,2106.0,,,,,,,0,0,0,D
AI0083,2019-04-06,,BOM,GOI,,,,,,,,,,,0,7,149,84,55,17,1,,,2969.0,,,,,,,0,2,2,D
AI0083,2019-04-14,,BOM,GOI,,,,,,,,,,,0,6,148,82,63,9,1,,,2493.0,,,,,,,0,1,1,D
AI0083,2019-04-15,,BOM,GOI,,,,,,,,,,,0,6,150,107,42,7,2,,,3887.0,,,,,,,0,0,0,D
